-20467,4955,4577,-3743,9001,-32768
-17232,615,7217,-3002,-212,-32768
-10810,-1625,7953,-544,-11492,-32768
-4588,831,5947,-973,-19651,-32768
1144,1497,3205,-3726,-23849,-30341
6539,-2085,748,-7377,-24472,-22638
10047,-8025,-829,-10074,-23572,-13820
12915,-13743,-1574,-7958,-20122,-3680
15912,-16684,-1582,-807,-14947,9010
18345,-15696,-3179,6557,-9686,23033
18791,-12226,-3222,11959,-4171,32488
16086,-6710,-1971,16658,1857,32767
12070,-495,-895,20205,7095,32767
7152,5966,-252,22847,12637,32767
-680,11316,1274,24911,18503,32767
-11343,15551,2888,24792,25169,32767
-27952,20040,-104,23318,20732,32767
-32280,20816,-2728,17163,-1728,32767
-22429,18485,-373,17701,-16810,32767
-18198,24431,4311,20886,-7540,32767
-17724,29734,6067,19948,6553,32667
-14114,28210,4739,13332,21213,28195
-15811,25899,1707,7150,31258,23110
-20855,22877,-520,3889,31339,18928
-23124,19078,-1355,2109,21820,14921
-19181,16264,-1057,1494,11446,11983
-15699,14102,-272,1733,5040,9502
-11149,14102,495,3681,2751,6809
-6121,15235,1198,2653,7093,3826
-5676,15085,171,508,14067,2107
-8648,14588,-666,-780,16472,456
-11257,14060,-1124,-1418,14313,-1466
-12596,14324,-1347,-1196,7586,-2789
-11054,15215,-934,-1177,640,-3625
-8240,15486,25,-1021,-4271,-3475
-4855,15641,864,-663,-5825,-2958
-3244,15529,1141,-334,-5149,-2537
-2389,15588,767,-45,-3786,-2288
-2291,15784,-583,-347,-2295,-2264
-2416,15900,-1488,-811,-1227,-2154
-3083,15640,-1617,-824,-274,-1216
-3749,14608,-1417,-333,-661,183
-4046,13694,-1475,293,-1175,1415
-4894,13651,-1707,662,-1290,2117
-6687,14061,-1492,1021,-1514,1848
-7879,14815,-1739,950,-3094,719
-7043,14801,-1572,614,-4568,-450
-6389,14326,-854,885,-4267,-1115
-8179,14388,-259,1472,-3604,-1373
-11264,14794,319,1887,-3136,-2136
-15708,15914,-326,1495,-5573,-4606
-15834,17307,159,-687,-10966,-10340
-16657,15991,805,-3654,-12464,-15011
-20184,14869,418,-4255,-16715,-17729
-20492,15664,964,-4895,-22211,-21525
-19886,15553,2075,-5103,-23202,-24524
-20851,16157,3931,-5004,-19345,-28667
-20333,16168,4599,-5494,-13383,-32473
-25834,16436,3352,-6194,-8547,-32768
-28728,17337,2975,-7345,-9267,-32768
-27801,16937,2963,-7868,-10523,-32768
-26841,15536,2560,-7358,-9062,-32768
-25717,14681,1992,-6746,-10202,-32768
-21754,13988,1317,-6952,-14496,-32768
-14413,12168,974,-9079,-18825,-32768
-7617,8577,1852,-9918,-20934,-32768
-3266,6341,1906,-9655,-22972,-32768
442,2592,2325,-10597,-23888,-32768
4169,-764,2535,-11183,-21739,-32597
8015,-4554,3091,-10971,-15538,-26312
10632,-7715,3214,-7790,-7560,-17569
12713,-8843,2431,-4798,-840,-8594
13571,-10967,1272,-119,2913,2904
14512,-10918,873,5426,3602,14657
15246,-9511,-57,7691,804,23259
15084,-7453,3796,10233,1885,31082
10931,-1365,5617,13528,5179,32767
6888,3844,5037,13378,14313,32767
659,8470,5092,9787,29429,32767
-10600,10559,3797,6665,32767,32767
-27542,12270,-382,3943,31588,32767
-32768,9670,521,926,12368,28139
-32768,3576,3154,-1241,-570,12232
-32696,1456,4467,-1060,-5003,-749
-28159,1387,6466,-3299,-6109,-10215
-24668,-2288,8121,-4805,-2013,-16995
-25917,-2653,7656,-2482,-919,-23291
-24608,-476,6849,-656,-3908,-29722
-21124,869,5720,-36,-6821,-32768
-17669,946,5163,412,-9059,-32768
-13462,1442,4714,774,-12547,-32768
-7489,2140,4601,435,-16410,-32768
-2356,2343,3472,-969,-19657,-32768
1753,1678,2361,-2709,-21958,-31627
5295,-818,2143,-4167,-21931,-26519
8229,-3444,1645,-3492,-19428,-20178
10720,-5915,918,-2021,-16578,-12426
13847,-9027,137,-389,-12264,-3738
17998,-12250,-1788,2049,-5910,5942
23276,-15099,-2044,7553,3741,17529
24612,-12128,-632,17101,15108,30946
17474,-4977,-687,23669,23510,32767
11619,2427,904,27103,28445,32767
4191,9539,3339,27031,32723,32767
-8555,15914,1125,22479,32767,32767
-22204,19587,41,16435,31918,32767
-30957,20375,-845,8785,15714,32767
-30260,14994,987,6000,-7359,32767
-23956,11576,4419,11286,-16974,32767
-24241,14157,7284,18511,-17666,32767
-21276,18217,8734,24810,-17205,32767
-8379,22023,9330,25723,-8683,29653
-2312,25510,8133,19775,11193,21153
-9231,25448,6778,13054,27741,15845
-18085,23973,4042,8152,29313,11590
-11207,21484,4859,3596,30167,5852
-11080,18187,2752,-902,32767,2362
-19759,15026,312,-470,29941,1927
-18960,14209,953,-827,16809,-252
-13235,13985,1913,-1556,8982,-1663
-9053,13780,2178,-2438,7758,-2354
-8378,13356,1634,-2230,8172,-2825
-10141,13906,1316,-1115,5037,-2681
-8796,14419,1380,-1128,590,-2364
-6175,14714,1295,-1163,-2306,-1557
-4308,14944,717,-1225,-2888,-1156
-4298,14705,-75,-1050,-2220,-787
-5021,14988,-572,-294,-2104,-518
-5408,15760,-575,628,-2660,163
-4551,15332,-198,1046,-3202,1469
-4163,14328,232,1258,-2491,2290
-4898,14169,612,1354,-1678,2273
-5624,14193,464,1153,-1437,1893
-5699,14592,167,829,-1433,1429
-5595,14473,-180,503,-1519,1057
-5199,13946,-253,819,-1491,863
-5489,13809,44,1316,-1347,844
-6222,13938,494,1799,-1863,740
-6304,14231,1036,1840,-2630,257
-6458,14523,1064,1694,-2825,-227
-7244,14729,1045,993,-2131,-1064
-9722,14555,1168,515,-2480,-2128
-11703,14752,1540,-500,-3468,-4376
-14124,14761,936,-1149,-5035,-7299
-15319,14694,544,-1091,-7569,-10427
-16609,14876,1109,-617,-8657,-13353
-17243,15954,2369,-884,-9871,-16245
-16677,17268,2772,-3730,-7913,-20499
-21456,11621,3972,-10068,-2572,-32247
-25131,9248,4985,-7081,-2954,-32768
-31474,11224,4156,-3829,-8649,-32768
-29524,13286,4417,-3661,-14222,-32768
-28442,15492,4622,-4730,-12348,-32768
-30485,15797,2267,-6429,-10791,-32768
-26354,14868,1299,-8127,-13129,-32768
-21811,13261,913,-9168,-16243,-32768
-13876,11319,518,-10625,-21948,-32768
-6364,8901,225,-12326,-24436,-32768
-1076,5680,-43,-13243,-24417,-32768
5433,2483,-967,-14097,-22580,-32768
13441,-1596,-2236,-13826,-17657,-30538
19393,-6041,-874,-10706,-7931,-20265
16609,-8675,659,-2052,-132,-7045
14345,-8851,-309,4286,-1314,5068
15598,-10217,-1017,8464,-3718,18116
14341,-9823,1396,15219,-4429,30602
12281,-5729,4668,18544,2702,32767
9068,70,7878,17188,21522,32767
2224,3688,7008,12998,32767,32767
-319,9466,3194,15610,32767,32767
-24655,23678,-9423,4017,32767,27153
-32768,13638,-3449,-7531,10213,17756
-30326,110,4222,-7914,-19631,-878
-14297,-1195,5782,-7526,-2039,-12192
-16422,-4428,4186,-952,20809,-17493
-28228,-3392,-854,3231,20804,-22855
-27919,-1758,708,3451,6846,-29541
-20512,-1114,2737,4099,-596,-32758
-8604,-1518,3785,3561,-15102,-32768
-3770,-2099,3995,1890,-19087,-32187
591,-2436,3947,1422,-20849,-27469
4209,-5244,4077,1677,-21836,-20334
6399,-8075,4380,2633,-22556,-12016
8680,-9413,1994,2677,-21988,-3741
13141,-10357,891,2110,-17174,4735
18094,-11471,811,1927,-7144,14839
19776,-10868,974,3113,4597,26817
14265,-6351,647,4728,15168,32767
6475,-2995,1090,6351,18494,32767
-104,956,1781,8283,19243,32767
-8412,4427,2687,8905,19114,32767
-18938,5969,2944,10319,16481,32767
-26612,7080,1132,12862,3566,32767
-18158,8664,569,14407,-11613,32767
-13248,11301,2027,15956,-10550,32767
-19147,19888,2386,18438,-4896,32767
-16112,22637,4256,14608,1570,32767
-14803,20759,6031,10427,14111,31115
-18878,22247,5775,9680,20396,27608
-18632,22599,3731,7651,22423,24895
-15638,21638,1792,3741,24464,21253
-16212,19843,25,889,27501,17464
-17322,18529,-1281,490,26655,13052
-17265,17317,-2004,-442,23393,8318
-16381,15286,-1973,-1318,18887,4558
-14816,14020,-1430,-1236,14373,1652
-13657,13455,-1130,-1476,10396,38
-12445,12918,-879,-2080,7218,-1041
-11008,12535,-557,-1636,4688,-1680
-10673,12806,-340,-791,2302,-2179
-10115,13577,-342,-104,-935,-2726
-8780,14276,-308,479,-3356,-2972
-7823,15008,-136,845,-4972,-2847
-6819,15189,-64,592,-6682,-2718
-5512,15245,-292,338,-7587,-2732
-4712,15429,-493,381,-7222,-2365
-4844,15340,-457,624,-6555,-1287
-5536,13978,22,797,-6523,-101
-6053,13579,410,1571,-6401,878
-6460,13825,-92,1603,-6409,1507
-6174,13402,-252,1180,-6195,1310
-6240,13217,-255,1128,-5375,830
-6704,13284,-431,1300,-5126,424
-7182,13287,-455,1544,-5078,165
-8381,13501,-648,1846,-5897,-109
-9131,13788,-1032,1912,-7171,-650
-10040,13897,-1565,1353,-8182,-1459
-12271,13697,-705,710,-9560,-2659
-15004,15190,1191,-14,-12753,-4825
-12289,16686,2355,-2301,-14178,-8571
-12734,16622,3023,-4329,-7204,-12171
-19148,15683,2613,-4364,-3783,-16857
-23276,14457,2312,-3810,-7389,-22660
-23296,14193,2809,-1454,-10147,-28212
-22208,14935,3456,-66,-9679,-32363
-23246,16029,3779,-459,-6987,-32768
-25505,16385,4391,-1479,-5809,-32768
-26762,16368,4303,-3518,-4518,-32768
-28979,14813,3704,-3911,-1661,-32768
-29881,12996,2186,-2321,-3783,-32768
-28458,12991,-25,-694,-9959,-32768
-23472,13160,990,-1137,-15559,-32768
-17078,12373,2253,-2381,-19885,-32768
-11431,12432,46,-6861,-25802,-32768
-3353,10415,-1335,-14086,-32110,-32768
4107,6202,-888,-18291,-32444,-32768
10916,1085,-494,-18557,-26015,-32768
14874,-4830,-313,-14702,-15392,-30939
17066,-6449,-1840,-9285,-6124,-21751
18747,-6925,-3866,-6284,367,-11791
18518,-8198,-3752,-1721,2696,-614
16905,-8886,-2712,4406,1134,11037
15014,-8801,-2454,10244,26,22098
10132,-4758,3438,19180,22494,32767
3260,-757,7365,17422,32616,32767
-17056,4498,6227,15115,32665,32767
-31946,9982,941,11778,18508,32694
-32294,5710,3934,4848,8061,25888
-32768,4572,6109,2647,-268,15429
-31615,2008,7642,611,-4591,3912
-29025,1309,6670,-1462,2883,-9353
-28591,1942,4642,-2956,7889,-21727
-29106,1336,2380,-4417,10406,-31236
-28410,-161,3086,-2047,7053,-32768
-22007,217,3220,2885,-1652,-32768
-15361,425,3948,4671,-12244,-32768
-7921,-389,4469,4075,-21855,-32768
-1900,-312,4755,2346,-26643,-32768
2038,775,3692,576,-30802,-32768
7895,900,1594,-1704,-32766,-31824
15505,-1523,-447,-5338,-31178,-24049
19811,-4682,-1316,-6399,-22908,-12980
21141,-7390,-1779,-4954,-14561,-1232
22866,-8532,-2599,-3616,-6639,9388
23877,-9448,-2777,-1554,1138,21194
20350,-8700,-2437,3856,7442,32157
13910,-4600,-1390,10125,9460,32767
10582,-445,-295,14298,11892,32767
6934,4836,557,17548,18660,32767
-1872,11096,2823,17983,27903,32767
-19208,15164,852,17176,30620,32767
-32480,17744,-1771,14313,8332,32767
-29871,12779,199,13070,-12652,32767
-23781,19460,6552,22453,11619,32767
-19792,22338,5295,16241,14330,32722
-15062,19416,3436,10007,18546,30591
-21286,20184,1305,6254,19919,27947
-27116,18842,1064,4615,13169,24393
-26657,14760,289,8479,813,19860
-16808,14099,-554,11890,-6512,13898
2181,17778,7517,11383,8214,3415
-2435,19249,4744,-1251,32767,-2162
-29704,16272,-4442,-3514,28855,2801
-29352,12118,-1311,-7881,5261,-1918
-15582,11308,961,-7260,-8360,-3591
-6694,11562,1653,-3156,-5212,-2813
-6041,12371,316,-2507,-454,-2747
-5678,12945,-208,-2138,678,-2161
-5949,13394,-280,-2122,1204,-1530
-6623,13991,-524,-1067,212,-313
-6423,14685,-868,-492,-1383,502
-5202,15160,-689,15,-2065,1097
-4316,14892,-194,409,-838,1697
-5974,14646,12,1122,685,2469
-8112,14201,435,1647,264,2767
-9378,13750,588,1838,-1850,2339
-8917,13312,277,1591,-4302,1736
-7873,12996,15,1558,-5817,1264
-7003,13179,-114,1615,-6000,883
-6903,13404,-234,1571,-5321,715
-8123,13170,-231,1879,-5130,602
-8898,13108,-80,2439,-6548,219
-9253,13488,-91,2531,-7021,-376
-11864,14493,-288,1692,-7489,-1440
-13980,16508,1112,-1430,-10754,-4567
-14272,15923,2383,-3871,-13245,-7672
-12383,15199,3113,-3871,-9906,-11253
-13936,15086,3427,-3297,-3843,-14699
-15646,14664,2808,-4085,-961,-17726
-18222,13660,1876,-5863,1142,-20482
-20777,12250,407,-6709,1009,-24264
-21633,10270,181,-5453,1058,-28752
-24770,10564,319,-2926,2638,-32555
-28188,12383,-133,-826,4314,-32768
-31594,12755,-438,1840,6644,-32768
-32768,14496,-2230,4220,3396,-32768
-32592,15083,-1480,5088,-3709,-32768
-28414,14033,-665,5935,-8852,-32768
-23846,13238,-557,5992,-14535,-32768
-15581,11741,197,4935,-22746,-32768
-8311,9886,952,3478,-26932,-32768
-3819,8519,-370,406,-31146,-32768
2297,5201,-68,-3114,-31415,-32768
7642,1091,148,-5293,-26560,-32768
11500,-1157,-367,-6537,-20328,-30252
15972,-4698,-2281,-8311,-17741,-21440
22446,-9596,-3379,-6173,-13907,-9106
28044,-10764,-1697,2663,-9142,6210
29157,-8547,-2232,10828,-5110,21390
22310,-6168,-2804,15236,-1859,32118
16179,-4012,2088,19266,2667,32767
9402,180,6604,23116,16877,32767
311,6322,4635,22937,32286,32767
-32768,10563,-4978,-4764,25500,29340
-32768,193,-5240,-1000,-15131,12677
-22300,-1947,5373,306,-20008,-8054
-15373,-334,9526,2052,10165,-15442
-28275,-2726,4043,1192,19683,-22018
-32264,-2176,332,-384,10045,-29982
-25381,339,627,40,-761,-32768
-17880,-772,2916,340,-1047,-32768
-14323,-3272,5422,4978,-1696,-32768
-13564,-1350,2648,7378,-10693,-32768
-8329,1270,1235,6890,-23954,-32768
-506,1791,537,5598,-31537,-32768
4293,1078,462,5233,-32768,-31134
7026,98,-408,3198,-32768,-25761
11570,-1882,-1601,83,-32286,-20868
19960,-4626,-3772,-3722,-26442,-16122
30881,-7615,-6256,-6628,-12182,-7131
32460,-11646,108,1340,3235,14667
22132,-8808,-920,15968,11011,32406
18487,-2147,102,20353,11238,32767
16712,4342,364,24409,16763,32767
11397,13786,-526,23153,26511,32767
1308,23221,734,17847,32767,32767
-18228,27332,-28,7285,32767,32767
-32768,29450,-5231,2410,25309,32767
-32534,17313,-3294,2448,-4809,32767
-25604,16444,-4840,6210,-16822,32767
-16622,19977,335,13364,-8658,32767
-15659,25927,2696,15061,7194,32767
-18612,27969,4256,11651,19443,32005
-24083,21596,-2399,-528,22407,20393
-20733,18184,-2012,352,16415,15169
-16675,16744,-1802,494,12730,8860
-12346,15762,-1459,337,12689,3254
-9742,15230,-1634,-1891,15695,-806
-9361,13548,-2004,-3920,19004,-2685
-11710,12168,-2383,-4262,18889,-2936
-14303,11447,-2123,-3063,13779,-3305
-13650,11522,-1360,-1135,6767,-3359
-11710,12832,-156,-43,928,-2707
-9145,13850,1365,-250,-2739,-2218
-7080,14445,2386,-672,-3991,-1918
-5855,14438,1905,-531,-4039,-1519
-5234,14742,817,134,-3517,-1735
-5108,15633,-373,423,-3144,-2296
-4376,16429,-1463,56,-2373,-2512
-3763,16377,-2019,-665,-1354,-1528
-4189,14784,-1714,-551,-751,402
-5172,13150,-1029,416,-1451,2426
-5126,13127,-730,1104,-2429,3580
-5030,13058,-722,925,-1854,3758
-5530,13310,-901,942,-1501,3243
-5998,14194,-872,692,-1165,2380
-6542,14723,-865,457,-1197,1576
-7113,14767,-702,636,-1856,845
-7224,14413,-315,1272,-3286,287
-7531,14172,55,1810,-5014,40
-7889,14161,290,1953,-7133,-111
-8869,14043,456,2146,-8736,-696
-10213,13796,433,2320,-9519,-1418
-11395,13572,468,2313,-9148,-2680
-12694,14383,-6,1856,-6928,-4903
-15939,16514,-1089,807,-6792,-7568
-19650,17653,-1948,-1314,-10667,-11389
-22297,16138,-2143,-2034,-15298,-16644
-22944,15395,-507,-94,-16463,-23168
-23611,17437,559,1972,-14226,-30398
-25425,18976,955,2253,-8247,-32768
-28174,18700,516,2638,-3291,-32768
-30032,19531,411,3268,-1192,-32768
-31218,20117,-1454,627,645,-32768
-30670,16740,-3031,-1524,54,-32768
-26731,13468,-3028,900,-5109,-32768
-22091,13168,-3431,3202,-14598,-32768
-13994,13769,-3631,973,-25685,-32768
-4621,11091,-2594,-4002,-29331,-32768
1895,6383,-760,-6904,-26182,-32768
5872,-198,-235,-7397,-17961,-32768
6537,-5030,-465,-4833,-10341,-32355
6484,-6435,700,-696,-7933,-23840
9814,-6619,319,1934,-9428,-11830
14903,-7977,1540,3693,-10214,-1766
17722,-9581,1284,5811,-9226,8015
17385,-10027,665,8932,-8303,19645
16323,-12269,2316,11063,-7885,30091
14773,-9972,6661,16260,208,32767
10571,468,6091,18253,17187,32767
6217,8457,4842,16304,28655,32767
-9055,16798,2632,14184,32767,32767
-32142,23440,-3655,8886,28800,32767
-32768,11186,2680,1481,5818,26083
-32768,5054,1969,-1580,-477,10106
-30215,2680,2984,-5127,-5394,-6482
-22016,-2512,5956,-6128,2129,-16511
-24197,-4777,5295,-2434,9372,-21249
-29685,-3237,3450,-702,8955,-27898
-29204,-1467,3911,857,4096,-32768
-23716,-495,4557,2428,-2671,-32768
-17218,-545,4696,2246,-10287,-32768
-10520,120,4712,733,-16147,-32768
-5240,1830,4169,-1201,-21136,-32768
-974,2671,2531,-3072,-25800,-32768
3324,1948,580,-5837,-28451,-32071
7454,-1144,-116,-7041,-27581,-27444
10599,-3492,-608,-6066,-23556,-21371
13824,-6174,-1692,-4703,-17804,-13640
16656,-9885,-2989,-3154,-12240,-4054
20881,-13158,-3762,710,-5691,7986
24162,-14642,-4231,7176,2937,22828
22574,-10847,-3933,14699,10354,32689
16628,-5103,-2515,19959,12932,32767
11917,1381,-130,23661,14265,32767
8026,7738,3091,26464,20477,32767
-2592,13883,6012,25652,31614,32767
-20971,19838,1174,23733,30756,32767
-31700,24679,872,16383,16483,32767
-32693,17201,527,10084,-4078,32767
-27088,13074,1423,13191,-18400,32767
-19884,17132,6888,16854,-15019,32767
-14228,21912,9926,17636,-2775,32767
-8285,23236,7918,12712,12241,30500
-10379,24469,5146,5698,27167,25825
-18636,17219,306,1280,11776,15424
-12283,15608,373,2763,12015,10780
-9704,15490,620,3693,18908,7028
-14887,14848,-1655,930,20449,696
-15232,12969,-1770,-640,14150,-2040
-14274,12287,-1323,-1127,6940,-3957
-11528,11667,-556,-740,1838,-4836
-9280,12035,-271,451,125,-5170
-7562,13039,88,1135,586,-5572
-6640,14685,28,1159,1662,-5896
-6012,16334,263,477,1377,-5822
-5738,18061,1744,-397,-1111,-4327
-3007,17632,3898,-2198,-5126,-326
-376,13923,2577,-1483,-3004,2736
-3883,13041,372,488,952,3535
-7168,13511,125,2507,1286,3163
-8165,14283,-802,2306,-1343,2825
-7496,14098,-1362,728,-3780,2597
-6350,13583,-1705,865,-4085,2554
-5807,13357,-1776,1436,-2704,2306
-6237,13560,-1756,1621,-1596,1895
-7382,13797,-1311,1802,-1573,1380
-8238,14181,-896,2168,-3802,905
-7585,14610,-632,1914,-6304,498
-6117,14763,-155,1734,-6895,417
-6158,14715,152,1944,-5241,468
-10088,14709,76,2624,-4754,278
-14908,15103,-630,3407,-9419,-822
-14333,15317,-1197,3216,-14324,-3658
-16732,18665,266,-2417,-20423,-16062
-15597,18779,3242,-4832,-14656,-21855
-17786,17660,4432,-5525,-5099,-28150
-23352,17124,2943,-5401,-1773,-32467
-25815,17200,1648,-7190,-6284,-32768
-24010,14549,3456,-8566,-8366,-32768
-23254,12964,3736,-6582,-6713,-32768
-24949,13257,1920,-5033,-3648,-32768
-26430,13612,-230,-4445,-4030,-32768
-27037,14174,-2235,-3736,-6664,-32768
-24652,14531,-2715,-3747,-9929,-32768
-18217,12478,-1550,-4467,-12950,-32768
-11316,10044,213,-4502,-15125,-32768
-5565,9048,638,-5218,-18544,-32768
-886,6804,376,-7322,-23556,-32768
5184,3791,846,-9249,-26581,-32768
14235,-1268,465,-9648,-25983,-32316
23225,-8028,-814,-5183,-20230,-21716
28800,-10147,-3662,1474,-10804,-5430
29188,-9356,-4035,5695,-2628,10684
22100,-8605,-2395,10673,3250,26545
15074,-7256,836,16398,4867,32767
10749,-4914,4113,22783,10993,32767
6655,79,2923,25058,19031,32767
748,7573,-2263,20328,28157,32767
-9603,18948,794,18032,32767,32767
-31548,23878,1149,7133,32596,28529
-32768,14357,3413,-1540,8607,18902
-31865,2270,8360,-5254,-8111,1570
-24696,-3084,11550,-7486,3082,-10028
-28740,-5885,9432,-4900,12156,-16215
-32768,-3331,5500,-4140,7718,-24547
-30987,-653,4207,-3587,1756,-32315
-25089,403,2550,-2177,-164,-32768
-18391,-185,1739,416,-4710,-32768
-11170,-1747,2505,1817,-11937,-32768
-4797,-1600,3577,2791,-21534,-32768
-288,88,4054,3756,-27530,-32768
4037,2279,2216,3364,-31807,-32768
9216,715,-687,170,-32768,-30612
16488,-2005,-3796,-4899,-32768,-22043
27213,-5696,-7384,-9741,-26397,-11500
32767,-9171,-7175,-7954,-11497,5036
32541,-9610,-6281,1303,8734,27300
23267,-3436,-6357,10399,18395,32767
15175,2680,-4910,15052,21188,32767
8958,8032,-2719,18458,22616,32767
474,14108,-1013,18244,28437,32767
-12706,16908,1726,15105,31076,32767
-25424,15612,-1604,18248,13789,32767
-25146,15070,-1727,21861,559,32767
-27281,16948,-3353,19658,-9095,32767
-21014,19231,-1859,19004,-16252,32767
-13802,21664,6024,15767,-4480,32767
-17920,27364,9984,12963,7780,32749
-16732,25192,8894,8510,16201,29817
-10088,21652,5904,5022,25915,26091
-17226,23035,2662,1541,32767,23701
-24457,23006,412,-1027,29166,20180
-20721,19027,-721,-3442,21046,15611
-17186,15994,-883,-3669,15647,12628
-13796,14103,-582,-695,10638,10984
-9421,13997,-420,1572,11203,9320
-9569,14903,-730,2106,13318,8384
-10491,15254,-875,1610,12298,6822
-10720,15282,-1114,1009,9558,4959
-10250,15576,-1218,116,6964,2754
-9420,15358,-1506,-727,5342,443
-7496,15024,-1860,-1352,4317,-4326
-6463,15811,-2055,-1437,3987,-5618
-6151,16271,-1940,-1282,3246,-5741
-2069,13730,1731,-348,-2983,2559
-3784,14008,628,-13,-1311,2607
-5970,14401,-500,615,-1397,2521
-7201,14787,-1087,885,-3425,1901
-7690,15191,-1089,713,-5068,1031
-8993,14941,-1186,712,-6505,-110
-11360,14939,-1155,945,-8534,-1697
-20191,19953,-940,-281,-11639,-8314
-22528,24668,-778,-4805,-17578,-16297
-18760,22718,554,-8560,-23473,-24216
-16204,16732,3139,-6714,-22759,-28938
-15245,14973,3294,-2471,-19007,-29510
-13705,15340,2908,-2955,-16248,-31305
-13127,14117,4341,-6466,-10688,-32768
-15565,11726,5532,-9255,-3867,-32768
-21232,9744,4444,-8972,-2748,-32768
-23694,9822,3410,-8705,-8586,-32768
-19905,9583,3244,-9478,-10039,-32768
-17821,7032,3404,-8762,-4534,-32768
-19446,4712,1814,-7370,-1464,-32768
-17596,3387,1267,-4913,-8475,-32768
-13440,2348,1058,-5509,-12827,-32768
-8044,1125,1202,-6933,-14805,-32768
-4882,-243,1985,-8806,-12677,-32768
-2076,-2391,3290,-8736,-9099,-32768
15,-3852,2933,-7434,-6255,-32540
2447,-4678,2120,-5838,-4395,-27636
5751,-6311,2048,-3886,-3419,-21329
8927,-7204,1777,-1864,-2410,-14911
19217,-11778,337,10531,4117,16666
19510,-10449,1429,14671,8860,25877
16111,-7530,3372,17171,15989,32467
12238,-3401,3329,17482,22191,32767
5446,-1027,5651,14516,26482,32767
-9931,4054,6115,13670,29662,32767
-29913,9174,5159,8082,25498,32767
-28334,4287,8231,530,19580,29924
-32768,8347,3290,-1457,13276,20917
-32768,11040,3724,-8391,-414,2899
-31344,748,7640,-9712,-1546,-16128
-27539,-2949,6121,-4511,8583,-25802
-28827,-2671,3118,-2996,6997,-31908
-24389,-1956,4723,-3027,-2879,-32768
-15055,-932,5399,-3116,-10135,-32768
-7261,-1055,4650,-3509,-12418,-32768
-1511,-1868,2997,-3674,-14910,-32768
1617,-2556,1968,-3420,-16609,-30268
3717,-2671,901,-2787,-19147,-24483
6564,-4069,-20,-1960,-20994,-18164
9814,-5902,-323,-995,-20914,-11471
13153,-8370,-862,168,-19280,-3786
17506,-11378,-988,2939,-13572,6269
21089,-12873,-442,9162,-3153,19640
20695,-9560,-610,16601,9887,31868
15732,-3575,-212,20464,20507,32767
10174,1909,1000,20988,29307,32767
1349,7909,2488,19796,32767,32767
-13560,13180,1056,15387,32767,32767
-29123,16783,-368,10613,19535,32767
-31352,14636,649,6028,-5824,32767
-21853,9318,922,8967,-23425,32767
-14004,9744,4966,17245,-23279,32767
-17489,19384,8362,22799,-13764,32767
-13157,24831,7663,21903,-3617,32767
-5696,23824,5520,15354,10760,31078
-8206,24857,4254,10482,26133,25685
-18088,27148,2844,7521,32767,21679
-22197,24300,-603,3894,32370,15750
-18368,19241,-1640,2957,28229,10507
-15210,16407,-1879,2702,24526,6113
-12684,14669,-1593,1968,22955,2944
-13428,13908,-1598,548,21775,1370
-14864,13095,-1774,-202,15826,401
-13221,12049,-1343,-345,9182,-429
-11429,12280,-1112,-141,6024,-1064
-9754,13422,-583,-59,5538,-1425
-9016,16184,1045,-1888,3188,-2640
-6940,15712,1698,-2582,-1783,-1894
-4755,15290,1455,-1516,-4867,-1025
-2689,16234,376,-544,-4672,-685
-2180,16962,-1058,-383,-2449,-63
-3033,15668,-1415,-380,-548,1297
-4554,14100,-1547,510,-170,2588
-6004,13414,-1550,1428,-931,3540
-6627,13291,-1487,1896,-2446,3671
-6514,13421,-1230,1758,-3197,2916
-6044,13797,-1204,1336,-3264,1720
-5649,13927,-1387,734,-2526,868
-5872,13846,-1457,698,-2445,330
-5656,14050,-1275,936,-2907,-37
-5602,14362,-713,1136,-3317,-183
-6042,14754,-236,1098,-4058,-347
-6448,14965,-55,755,-5061,-456
-6945,15147,260,-86,-4923,-927
-9892,14944,535,-1150,-3885,-1584
-13066,15159,609,-1648,-5011,-2570
-16250,16397,-652,-2369,-9331,-4609
-14992,17162,-527,-3615,-14343,-8693
-15636,16924,-53,-4005,-13850,-13723
-18152,17179,53,-2749,-13242,-19377
-19410,17438,1240,-2261,-11928,-25535
-21847,18510,2536,-2284,-8730,-31185
-27128,20597,2247,-3372,-8342,-32768
-27327,20891,2370,-5150,-10593,-32768
-26589,20497,1962,-6669,-9024,-32768
-28794,19628,1116,-7551,-7796,-32768
-27545,18762,220,-8474,-9567,-32768
-21678,16455,312,-8785,-10398,-32768
-16423,13626,415,-7451,-10610,-32768
-10917,11990,-355,-7632,-13077,-32768
-6932,9538,-709,-8518,-17288,-32768
-3862,6498,-864,-7786,-22745,-32768
2621,2924,-1218,-6684,-25425,-32768
8056,126,-1276,-5447,-20881,-32712
11445,-1886,-1318,-4489,-13843,-27453
14106,-4304,-1096,-3502,-9453,-19865
17630,-7733,-409,-63,-5722,-10483
18756,-9345,-110,6891,-1663,2222
17648,-7965,-296,12462,1467,15742
16332,-7119,1397,14449,4416,28167
16327,-5903,4727,16322,13740,32767
14111,-2238,6045,16643,28852,32767
3830,6049,4021,11938,32767,32767
-23943,11793,313,5482,32767,32767
-32768,12678,2633,2583,22900,32767
-32768,10294,-689,-477,7918,28472
-32768,4154,5355,1192,-1151,-1244
