mean_x,mean_y,mean_z,max_x,max_y,max_z,min_x,min_y,min_z,median_x,median_y,median_z,gradient_x,gradient_y,gradient_z,std_x,std_y,std_z,skew_x,skew_y,skew_z,iqr_x,iqr_y,iqr_z,zero_crossing_counts_x,zero_crossing_counts_y,zero_crossing_counts_z,dominant_frequency_x,dominant_frequency_y,dominant_frequency_z,tag
-3.6324000000000005,3.01,-15.74,-3.88,0.054000000000000055,4.055720680717547,5.6,-0.6569257026516928,26.0,0.0,-0.9373999999999999,1.76,-6.26,-0.19,0.10129999999999999,2.1883535454765983,2.5575,-0.9179759584292635,29.0,0.0,-6.7463999999999995,3.88,-19.61,-5.66,0.24090000000000003,7.333260873581411,13.2725,-0.09428710517952031,32.0,0.0,3.0
-3.6069999999999993,3.15,-15.74,-3.4749999999999996,0.2939,4.408440200342974,6.0375,-0.8675605317377055,27.0,0.0,-0.912,1.76,-6.26,-0.135,0.24419999999999997,2.1870656140134432,2.4225000000000003,-1.0070395469531443,31.0,0.36,-6.8732,3.49,-19.61,-5.199999999999999,0.6825,7.866315132258559,15.9725,-0.22649185776607547,31.0,0.0,3.0
-3.9193999999999996,3.15,-16.84,-3.45,-0.6944999999999999,4.956691400521118,6.319999999999999,-1.0259128862473905,27.0,0.0,-0.7075999999999999,6.92,-6.26,-0.135,-0.2492,2.344479950863304,2.45,-0.09581042965452476,33.0,0.36,-7.036000000000001,3.49,-19.61,-5.42,-0.8170000000000001,7.885918082252694,15.3025,-0.21300266742741472,31.0,0.0,3.0
-3.7807999999999997,3.15,-16.84,-3.26,-0.07789999999999998,4.882224427451077,6.1075,-0.9148001667568999,26.0,0.0,-0.6127999999999999,6.92,-6.26,-0.26,0.12199999999999996,2.182975987041543,2.165,-0.053852434239110396,34.0,0.36,-6.984399999999999,3.49,-19.61,-5.765000000000001,0.06250000000000007,7.9080741422928,15.290000000000001,-0.1951583504230875,32.0,0.0,3.0
-3.7733999999999996,3.15,-16.84,-2.385,-0.012900000000000062,5.322616878942162,6.5675,-0.8910597796003725,29.0,0.0,-0.5758000000000001,6.92,-5.27,-0.015000000000000001,0.03889999999999997,2.198299424555263,2.1950000000000003,0.009067907996780531,36.0,0.36,-6.7498000000000005,3.31,-19.61,-4.46,-0.041100000000000136,8.211154240421989,15.55,-0.3798579493988025,31.0,0.0,3.0
-3.9842,3.15,-19.61,-2.295,-0.1916999999999999,5.679210188045517,6.7325,-1.0140756027709537,30.0,0.0,-0.7766,6.92,-11.49,-0.4,-0.3332,2.5826541464160466,2.37,-1.1382211789776515,34.0,0.36,-7.172199999999999,3.35,-19.61,-4.95,0.026799999999999855,8.485439597333777,16.5825,-0.27815271700007305,30.0,0.0,3.0
-3.7451999999999996,4.6,-19.61,-2.285,0.08459999999999983,5.542715305696297,6.18,-1.0598014009458716,26.0,0.0,-0.8484,6.92,-11.49,-0.445,0.003999999999999951,2.727924749695269,2.715,-1.0978634930279434,34.0,0.36,-6.6488,3.35,-19.61,-4.425000000000001,0.13150000000000012,8.22588004775173,15.1775,-0.444221673726974,30.0,0.0,3.0
-3.5902000000000003,4.6,-19.61,-1.795,0.12109999999999985,5.45054914297633,8.625,-0.8948876048190813,26.0,0.0,-0.9448000000000001,2.57,-11.49,-0.225,0.15349999999999994,2.657750356974861,2.175,-1.8429434479454347,34.0,0.36,-6.419599999999999,4.6,-19.61,-3.0599999999999996,-0.020999999999999873,8.361898339492056,15.2525,-0.46897413704902796,29.0,0.0,3.0
-3.7121999999999997,4.6,-19.61,-2.1,0.01780000000000001,5.352511294710175,7.4575000000000005,-0.8919472988734619,26.0,0.0,-1.2428,2.57,-11.49,-0.525,-0.05979999999999996,2.8428070915909855,2.7325,-1.4827774367755373,34.0,0.0,-6.649399999999998,4.6,-19.61,-3.0599999999999996,-0.12389999999999986,8.270480859055294,15.3925,-0.42063925046794215,28.0,0.0,3.0
-4.0488,4.6,-19.61,-2.175,-0.48340000000000005,5.951315027790077,8.655,-0.9444704290879102,26.0,0.0,-1.4832000000000003,2.57,-11.49,-1.09,-0.17450000000000002,2.8222363047767636,2.575,-1.3679243718873342,29.0,0.0,-6.5874,5.04,-19.61,-4.015000000000001,-0.7256,8.35226312085533,15.83,-0.3472681828563892,30.0,0.0,3.0
-3.9758000000000004,4.6,-19.61,-2.175,-0.3026,5.873951341303399,8.557500000000001,-0.8329058955811471,25.0,0.0,-1.2757999999999998,2.57,-7.64,-1.065,0.07369999999999999,2.4062095419975376,2.5300000000000002,-1.0076871422303333,29.0,0.0,-6.364400000000001,5.04,-19.61,-3.575,-0.19180000000000028,8.211987374564089,15.7775,-0.41093191131946855,29.0,0.0,3.0
-4.1792,3.66,-19.61,-1.87,0.36909999999999976,5.957373528661771,8.675,-0.8770146788257605,27.0,0.0,-1.4205999999999996,2.57,-7.64,-1.105,0.18180000000000007,2.228645696381549,2.385,-0.8830784853799923,27.0,0.0,-6.6213999999999995,5.04,-19.61,-3.635,0.6977000000000004,8.3414540722826,15.9475,-0.3228814487282582,29.0,0.0,3.0
-4.4234,2.78,-19.61,-1.865,-0.2965999999999999,6.1237356605261795,9.367500000000001,-0.8456164455829267,26.0,0.0,-1.2468,2.92,-7.29,-1.09,-0.06620000000000002,2.179054326996002,2.6325,-0.7140418611805313,24.0,0.0,-6.981,5.04,-19.61,-4.800000000000001,-0.2281999999999999,8.507385085912121,16.6875,-0.27514380333212296,30.0,0.0,3.0
-4.445,2.78,-19.61,-1.585,-0.2826000000000002,6.408360554775301,10.48,-0.8328794241058208,27.0,0.0,-1.0134,2.92,-6.03,-0.67,-0.09139999999999997,2.0133878016914672,2.62,-0.5987194529199785,26.0,0.0,-6.7418,5.04,-19.61,-4.34,-0.3333999999999999,8.611854548237563,16.9225,-0.34162914235451797,31.0,0.0,3.0
-4.1814,3.01,-16.53,-1.85,0.13829999999999998,5.828754587388287,9.08,-0.7819421240105741,25.0,0.0,-0.7332000000000001,2.92,-5.75,-0.155,0.1044,1.9947746138348563,2.615,-0.7870960013216531,29.0,0.0,-7.164,3.91,-19.61,-4.5649999999999995,0.19669999999999985,8.379465854098338,16.830000000000002,-0.3263641548522772,27.0,0.0,3.0
-3.5354,7.15,-16.53,-1.705,0.19390000000000002,5.815729777078712,7.107500000000001,-0.6767954811299007,29.0,0.0,-0.7140000000000001,2.92,-5.75,-0.165,0.08360000000000004,2.052226108400339,2.4725,-0.7301138224904502,26.0,0.0,-7.7124,3.91,-19.61,-5.025,0.04119999999999997,8.382778670584118,17.0775,-0.23659022996873078,26.0,0.0,3.0
-3.595,7.15,-17.02,-1.4849999999999999,-0.04630000000000003,6.200943557233851,9.092500000000001,-0.5829163346547126,30.0,0.0,-0.47680000000000006,2.92,-5.75,0.07,-0.023999999999999976,2.041122671472736,2.325,-0.8953979048190224,25.0,0.26,-7.877200000000001,3.91,-19.61,-5.405,-0.25170000000000015,8.170723355982627,16.9725,-0.21590245086581947,26.0,0.0,3.0
-2.73,7.15,-17.02,-1.01,-0.28680000000000005,5.7622967643119525,6.430000000000001,-0.7515692655964008,32.0,0.0,-0.6874000000000001,2.08,-5.67,-0.165,-0.11010000000000003,1.9788044976702472,2.5774999999999997,-0.8296386176830198,25.0,0.0,-7.880400000000001,3.17,-19.61,-4.54,-0.4635,8.176929487283108,16.6025,-0.3065149726456009,22.0,0.0,3.0
-1.8806000000000003,7.83,-17.02,-0.595,0.3835,5.670600112862835,6.6925,-0.7783563212451375,31.0,0.0,-0.5773999999999999,2.94,-5.67,-0.055,0.14030000000000012,1.8848700857088267,2.0324999999999998,-0.7624237708152293,24.0,0.24,-7.6572,5.13,-19.61,-4.300000000000001,0.21689999999999995,8.2610541797037,17.075,-0.2909571072451931,24.0,0.0,3.0
-1.3359999999999999,7.83,-17.02,-0.16,0.4482000000000001,5.83706296008532,6.855,-0.9293997268672461,33.0,0.42,-0.7686,2.94,-5.59,-0.515,-0.13639999999999997,1.8961107668066233,2.4325,-0.4505224875905382,23.0,0.0,-7.505,5.13,-19.61,-4.300000000000001,0.7185999999999999,8.470753036182792,17.435000000000002,-0.30232975824521363,28.0,0.0,3.0
-1.6676000000000004,7.83,-19.61,-0.115,-0.32540000000000013,6.19316964405142,5.835000000000001,-1.1635515963040914,35.0,0.42,-0.7815999999999999,3.2,-5.59,-0.415,-0.018600000000000002,1.981777343699337,2.6550000000000002,-0.37811102331991553,26.0,0.0,-6.9682,5.13,-19.61,-4.125,-0.2764,8.615496663570823,17.275000000000002,-0.393963901271485,31.0,0.0,3.0
-1.0212,8.55,-19.61,0.27,-0.00990000000000002,6.014168484503905,5.225,-1.1915168952434603,35.0,0.42,-1.0228000000000002,3.2,-6.2,-0.6200000000000001,-0.10760000000000002,2.0875335111082647,2.775,-0.3865225564852709,27.0,0.0,-6.615399999999999,7.01,-19.61,-3.0,-0.02180000000000014,9.219306744001958,18.477500000000003,-0.3464235372672291,32.0,0.0,3.0
-1.4243999999999999,8.55,-19.61,0.39,-0.5694000000000001,7.047855889559603,7.5975,-1.148794104639559,37.0,0.42,-1.2394,3.2,-6.2,-1.02,-0.15710000000000002,2.103162770686092,2.7449999999999997,-0.1600398657746384,23.0,0.0,-6.5784,7.01,-19.61,-3.0,-0.5246999999999999,9.369686304247331,19.075,-0.2966891610930516,38.0,0.0,3.0
-1.9532000000000003,8.55,-19.61,0.315,-0.6275,7.2777209179797495,7.665000000000001,-1.0330351249908507,39.0,0.42,-1.4485999999999999,4.01,-7.13,-1.44,-0.16950000000000004,2.267066836244578,2.4425,-0.08678388447337047,22.0,0.0,-7.0084,7.01,-19.61,-3.74,-0.8636,9.560683105301628,20.92,-0.22749573712208265,35.0,0.0,3.0
-1.9264000000000001,8.55,-19.61,0.14,0.5346000000000001,7.084839803411224,6.799999999999999,-1.1310222077350454,38.0,0.42,-1.2872,4.71,-7.13,-1.3199999999999998,0.021699999999999983,2.3523945587422195,2.6425,0.12856295682529364,24.0,0.0,-6.939,7.01,-19.61,-3.74,0.0043000000000000685,9.517191655104986,20.48,-0.24966949769551844,34.0,0.0,3.0
-1.8304000000000002,8.55,-19.61,0.14,-0.09430000000000001,7.2440786743380965,6.4125,-1.108431594527034,37.0,0.42,-1.2393999999999998,4.71,-7.13,-1.165,0.14579999999999999,2.2071732238317865,2.6774999999999998,-0.02967176635155273,23.0,0.0,-6.960799999999999,7.01,-19.61,-3.13,0.07929999999999993,9.685211580548975,20.18,-0.22693405999492489,32.0,0.0,3.0
-2.3412,6.91,-19.61,0.14,0.21860000000000007,7.423665843772873,6.6899999999999995,-1.1279325968621579,39.0,0.42,-1.2904000000000002,4.71,-7.13,-1.08,-0.010899999999999981,2.1205168803855345,2.665,0.0967632155532867,22.0,0.0,-7.219600000000001,4.07,-19.61,-3.795,0.6216000000000002,9.356440340214862,20.0875,-0.2613699543366805,34.0,0.0,3.0
-2.0856,6.91,-19.61,0.38,-0.06520000000000001,6.88041195278306,5.23,-1.2408967397387756,36.0,0.42,-0.7495999999999999,4.71,-7.13,-0.825,-0.2372,2.1623967813516556,2.4999999999999996,0.0084151209199288,23.0,0.0,-6.781999999999999,4.07,-19.61,-2.995,0.26470000000000005,8.998328733714944,19.154999999999998,-0.36564068671667665,31.0,0.0,3.0
-2.2556,6.91,-19.61,-0.025,-0.21109999999999998,6.844277948768592,6.050000000000001,-1.2805123959020035,39.0,0.42,-0.4844,4.71,-4.51,-0.35,-0.1251,1.9723611839620043,2.3875,0.2254449743897053,26.0,0.16,-6.8077999999999985,4.07,-19.61,-2.75,0.061800000000000084,9.010515698893155,19.717499999999998,-0.373180132887686,32.0,0.0,3.0
-2.4507999999999996,6.91,-19.61,0.16,-0.40029999999999993,7.139405252540298,7.5025,-1.1843444652454411,39.0,0.42,-0.6666,3.53,-13.62,-0.21,-0.10620000000000002,2.652908298452851,2.4749999999999996,-2.2623467112533757,25.0,0.16,-7.0962,4.07,-19.61,-3.2800000000000002,-0.9092999999999998,8.942343963413618,19.3025,-0.3116534990590716,31.0,0.0,3.0
-2.8522,5.84,-19.61,0.085,-0.12649999999999997,7.405508568626465,8.17,-1.1011447462480102,39.0,0.42,-0.8201999999999999,3.53,-13.62,-0.275,0.0619,2.819688273550819,2.9924999999999997,-1.9271781051346561,23.0,0.0,-6.798600000000001,4.01,-19.61,-3.9699999999999998,-0.3278999999999999,8.519221797793506,15.7975,-0.4230430638670498,33.0,0.0,3.0
-2.488,5.84,-19.61,0.24,0.14219999999999997,6.828696508119247,7.53,-1.186790849801852,39.0,0.42,-0.5967999999999999,3.53,-13.62,-0.22,0.0947,2.8539624664665793,2.875,-2.006236573520853,24.0,0.42,-6.8662,3.22,-19.61,-4.72,-0.2769,8.239251152865775,15.7375,-0.4115160135022274,32.0,0.0,3.0
-2.6632000000000007,5.84,-19.61,0.24,0.35809999999999986,6.847396714080468,8.82,-1.0612094747833973,41.0,0.42,-0.7581999999999998,3.53,-13.62,-0.27,-0.0873,2.853608725806676,2.585,-1.9893628843963125,27.0,0.42,-6.8858,3.48,-19.61,-6.24,0.4803,8.331833433284658,16.0325,-0.40754753915244385,34.0,0.0,3.0
-2.4436,8.98,-19.61,0.20500000000000002,0.3388999999999999,7.069233271013201,8.82,-0.9712168353149879,41.0,0.4,-0.8603999999999999,3.96,-13.62,-0.305,-0.08239999999999993,3.013403364967923,2.585,-1.7717131054655206,27.0,0.0,-6.686800000000001,3.48,-19.61,-5.16,0.5475999999999999,8.285058464488948,15.9075,-0.4492825565504383,33.0,0.0,3.0
-2.8407999999999998,8.98,-19.61,0.12000000000000001,-0.6160000000000001,7.125573616208031,10.72,-0.7943420084138724,41.0,0.0,-0.6498,3.96,-7.47,-0.49,0.04750000000000003,2.3052353372269825,2.0175,-0.8070092010155846,25.0,0.4,-6.649799999999999,3.48,-19.61,-4.72,-0.8064000000000001,8.227331642762433,16.8675,-0.4040547937865718,33.0,0.0,3.0
-2.2163999999999997,8.98,-18.75,0.185,-0.25689999999999996,6.196804260261897,8.265,-0.8258342732587172,37.0,0.42,-0.3718,3.96,-7.47,-0.4,-0.07210000000000004,2.139824936764688,2.435,-0.8517608680479617,26.0,0.4,-6.987800000000001,3.49,-19.61,-5.37,-0.6965,8.38906557132557,16.8375,-0.2950597328363184,32.0,0.0,3.0
-2.418,8.98,-18.75,0.12000000000000001,-0.5765,6.211656139871234,8.6325,-0.7915496555019403,37.0,0.42,-0.8168000000000001,3.96,-10.85,-0.4,-0.34819999999999995,2.7811403704236146,1.9325,-1.7975337033209886,25.0,0.0,-6.9748,3.49,-19.61,-5.37,-0.8848999999999998,8.24429238685771,15.795,-0.3664666952656698,27.0,0.0,3.0
-2.2743999999999995,8.98,-18.75,-0.16999999999999998,0.004400000000000062,5.978696901499523,7.8825,-0.8692211453966332,36.0,0.42,-1.0312000000000001,3.96,-10.85,-0.565,-0.17129999999999998,2.8084940021299674,2.4375,-1.6498620284648364,21.0,0.4,-7.107199999999999,3.49,-19.61,-4.885,-0.6248999999999999,8.060241941778173,15.635000000000002,-0.3653978038085501,26.0,0.0,3.0
-2.4747999999999997,5.03,-16.64,-0.11999999999999998,0.4680999999999999,5.673335611437067,7.415,-0.9691696283259654,36.0,0.0,-1.2308000000000001,2.38,-10.85,-0.595,0.09549999999999997,2.9134384084788882,2.4425,-1.865965442892143,23.0,0.0,-7.152200000000001,3.49,-19.61,-4.885,0.1766,7.789300684913891,14.225,-0.40338374555811807,24.0,0.0,3.0
-2.2128,4.34,-16.98,0.015,-0.026700000000000015,5.591877337710476,6.8774999999999995,-1.2593785508140538,35.0,0.4,-1.685,2.55,-11.84,-0.6950000000000001,-0.2547,3.5098320472638003,3.1374999999999997,-1.4376933673789787,27.0,0.0,-6.8044,3.76,-19.61,-4.699999999999999,-0.3231,7.7890600613938,12.65,-0.49900994421398265,21.0,0.0,3.0
-2.3855999999999997,5.65,-16.98,-0.26,-0.3728,5.905029097303417,7.5275,-1.0351036431863332,39.0,0.4,-2.0086,3.03,-11.84,-0.86,-0.21939999999999998,3.785724770767151,4.0675,-1.1186594520755104,28.0,0.0,-6.586599999999999,7.54,-19.61,-3.83,-0.45020000000000004,8.009249305646565,12.8375,-0.4300497490660776,22.0,0.0,3.0
-2.5416,5.65,-19.61,-0.26,-0.2956000000000001,6.317384382796412,7.9725,-1.1074036511073913,39.0,0.4,-1.5735999999999999,3.03,-11.84,-0.845,-0.08669999999999999,3.542784080352626,3.8,-1.1320799303531823,30.0,0.4,-6.319000000000001,7.54,-19.61,-3.42,-0.3660000000000001,8.267851776610415,13.4,-0.4073729600937225,25.0,0.0,3.0
-2.5584000000000002,5.65,-19.61,0.015,0.11610000000000004,6.576191104279133,8.717500000000001,-1.0156188118348652,40.0,0.4,-1.4139999999999997,3.03,-11.84,-0.275,-0.029699999999999963,3.672935066128994,3.5699999999999994,-1.2775251475591922,34.0,0.4,-6.3274,7.54,-19.61,-3.16,-0.02970000000000006,8.657226994829234,15.575,-0.418578148640338,28.0,0.0,3.0
-2.2773999999999996,5.65,-19.61,0.11999999999999998,-0.23340000000000002,6.389583025518958,7.4275,-1.0971597374422517,41.0,0.4,-1.0704,3.03,-11.84,-0.04,-0.11690000000000002,3.4204449768999354,2.87,-1.496091751568763,33.0,0.4,-6.282599999999999,7.54,-19.61,-3.16,-0.16060000000000005,8.660652125561908,15.6525,-0.41781798385537167,30.0,0.0,3.0
-2.5234000000000005,5.65,-19.61,-0.165,-0.5792,6.571642293977967,9.0475,-1.0184301462905894,41.0,0.42,-0.885,3.03,-9.95,-0.16,-0.3797,2.8796689045791357,2.12,-1.5095172240691426,27.0,0.42,-6.610799999999999,7.54,-19.61,-3.57,-0.9163,8.686543119100946,16.259999999999998,-0.3474001313361192,33.0,0.0,3.0
-2.694,5.5,-19.61,-0.02,0.03810000000000006,6.638340153984277,7.68,-1.1451879746508729,40.0,0.42,-0.8874000000000001,2.85,-9.43,-0.275,-0.15330000000000002,2.464249021507364,1.6875,-1.5401192847766247,25.0,0.0,-6.781000000000001,3.72,-19.61,-4.06,-0.18989999999999982,8.330372200568231,16.8725,-0.42268688326622894,33.0,0.0,3.0
-2.5782000000000007,5.5,-19.61,-0.02,-0.1527999999999999,6.566652325195845,6.9375,-1.1696564456458607,40.0,0.44,-1.0317999999999998,2.02,-9.43,-0.32,-0.08860000000000001,2.5266560430735323,1.9249999999999998,-1.7355015799574343,25.0,0.0,-6.746799999999999,2.77,-19.61,-4.375,-0.1911999999999999,7.946555590946306,15.1625,-0.5044706191966828,32.0,0.0,3.0
-2.6086,4.41,-19.61,-0.58,-0.0243,6.10003967528081,5.625,-1.3600077768972723,38.0,0.44,-0.8759999999999999,2.02,-8.79,-0.26,0.0513,2.187654451690211,1.3125,-1.8005233158406697,25.0,0.0,-7.046799999999999,3.67,-19.61,-4.86,-0.4199,8.06999961338289,15.867500000000001,-0.405557832481956,32.0,0.0,3.0
-2.6615999999999995,4.41,-19.61,-0.58,0.2693,6.3430895815840405,5.8,-1.3835461482448108,39.0,0.0,-1.001,5.9,-8.79,-0.495,0.025100000000000015,2.3550450101855804,1.9825,-0.8788415502127838,26.0,0.0,-6.9122,3.67,-19.61,-4.375,0.3502000000000001,8.053388675582472,15.8,-0.43053721381344895,32.0,0.0,3.0
-2.1396,5.6,-18.97,-0.36,-0.23819999999999997,5.9609341415586865,5.215,-1.468827405110476,38.0,0.0,-0.7084,5.9,-8.79,-0.43,-0.1607,2.122235952951509,1.895,-0.9174453776929019,27.0,0.0,-6.469599999999999,3.67,-19.61,-3.575,-0.03669999999999998,8.175746317003727,14.3975,-0.4970942557745525,32.0,0.0,3.0
-2.2988000000000004,5.6,-18.97,-0.36,-0.3503,6.059014322478533,5.17,-1.320996984336493,40.0,0.44,-0.6685999999999999,5.9,-8.79,-0.43,-0.20749999999999996,2.0653842354390135,2.05,-0.7594228458635609,31.0,0.0,-6.868599999999999,3.67,-19.61,-4.495,-0.5418,8.532740710932215,15.945,-0.4011842565200387,34.0,0.0,3.0
-2.0508,5.83,-18.97,-0.36,0.20599999999999993,5.846994044806271,5.1025,-1.2647153996963678,41.0,0.44,-0.6112,5.9,-5.3,-0.5,-0.04479999999999997,1.7524070759957573,1.815,0.5957909229489522,29.0,0.0,-7.0653999999999995,3.67,-19.61,-3.575,0.25260000000000005,8.736494081724086,17.827499999999997,-0.366846851440744,30.0,0.0,3.0
-2.1586000000000003,5.83,-19.61,0.715,0.2518,6.650560881609912,6.405,-1.1638354387515937,42.0,0.42,-0.7797999999999997,5.9,-7.04,-0.6,0.0934,2.080696508383671,2.3674999999999997,-0.08208242453958717,31.0,0.42,-6.702200000000001,3.27,-19.61,-3.8049999999999997,0.08080000000000005,8.404499816169906,13.675,-0.45880542736456476,30.0,0.0,3.0
-2.4044,5.83,-19.61,0.625,-0.05569999999999987,6.646899776587578,6.9399999999999995,-1.1147582986582272,42.0,0.42,-0.8158000000000001,2.16,-7.04,-0.43,-0.004399999999999986,1.99926095345255,2.3274999999999997,-0.8696774285666422,32.0,0.42,-6.8146,3.27,-19.61,-4.4399999999999995,-0.22599999999999995,8.403902000856506,13.6075,-0.43384652664169165,27.0,0.0,3.0
-2.6834000000000002,5.83,-19.61,0.525,0.05510000000000005,6.599514106356618,6.7,-1.0870396353974459,42.0,0.42,-1.0788,2.61,-10.95,-0.53,0.03830000000000002,2.532434907356949,3.32,-1.4286127793438912,34.0,0.42,-7.2724,3.27,-19.61,-5.5,0.3779999999999998,8.137862018982625,15.17,-0.3872208122947467,24.0,0.0,3.0
-2.265,5.83,-19.61,0.48000000000000004,0.06169999999999995,6.365602013949663,7.1625,-1.1344158884393767,42.0,0.42,-1.0996,2.61,-10.95,-0.62,0.009799999999999974,2.44364969666276,2.9325,-1.545638547137994,30.0,0.42,-6.9374,3.27,-19.61,-5.13,-0.12280000000000006,7.704129233080141,12.389999999999999,-0.47391422007479067,22.0,0.0,3.0
-2.3124,5.46,-19.61,0.355,-0.004499999999999993,6.132081721568949,6.51,-1.2159226293547043,40.0,0.42,-1.2,3.27,-10.95,-0.46499999999999997,-0.007800000000000029,2.6963293567366726,3.075,-1.2698509301744423,30.0,0.42,-7.0394000000000005,3.27,-19.61,-5.13,-0.13740000000000002,7.8331409817518285,13.9225,-0.43117846521915526,25.0,0.0,3.0
-2.3106,4.6,-19.61,0.255,0.3286,5.977401579281753,6.72,-1.2266730284419873,39.0,0.42,-1.5876,3.27,-13.48,-0.535,0.10850000000000001,3.2743234782165307,2.83,-1.6299325163240015,30.0,0.0,-6.945000000000001,2.63,-19.61,-4.875,0.21649999999999991,7.6304996559858385,13.465,-0.48740138455993576,23.0,0.0,3.0
-2.4438000000000004,4.76,-19.61,0.07,-0.0036999999999999833,6.2952756540123005,6.99,-1.1462345741926645,38.0,0.42,-1.6643999999999999,3.61,-13.48,-0.535,0.3011,3.6712195031079253,3.14,-1.5057856061538872,30.0,0.42,-7.1216,2.8,-19.61,-5.595,0.3059999999999999,7.5866979272935335,14.0625,-0.42370899202652773,24.0,0.0,3.0
-2.4943999999999997,4.76,-19.61,0.07,-0.5535999999999999,6.576538651904967,7.3075,-1.1076661945580268,37.0,0.42,-1.9686000000000001,3.61,-13.48,-0.47,-0.29290000000000005,3.8629600101476584,4.7775,-1.180527355504701,31.0,0.0,-7.0718,2.8,-19.61,-5.595,-0.3874,7.787912862892085,14.495000000000001,-0.3934940463651228,26.0,0.0,3.0
-2.3438000000000003,5.48,-19.61,0.07,-0.042500000000000024,6.4712632120784574,6.07,-1.2057974678185874,35.0,0.42,-1.9428,3.61,-13.48,-0.305,-0.04589999999999998,3.8943543957888576,4.6025,-1.1607986525476446,31.0,0.0,-7.0986,2.8,-19.61,-4.36,-0.5025999999999999,7.696387206995239,13.495,-0.4456259432575826,24.0,0.0,3.0
-2.5854000000000004,5.48,-19.61,0.5900000000000001,0.32360000000000005,7.25358151811917,7.595000000000001,-0.9992863318235325,37.0,0.42,-1.8930000000000005,3.61,-13.48,-0.135,0.0017000000000000081,3.845685504562223,4.3325,-1.2486421726647097,32.0,0.0,-7.1092,3.91,-19.61,-3.4299999999999997,0.1148,7.90004274418816,14.7325,-0.42864914784856084,22.0,0.0,3.0
-2.0652,5.48,-19.61,0.8300000000000001,0.8199,6.971726971131328,6.7225,-1.0988977438126206,35.0,0.42,-1.6122,3.61,-12.29,-0.045,0.5374,3.544694226587111,4.3575,-1.0629768630072833,33.0,0.0,-7.0876,7.2,-19.61,-3.365,0.8420000000000001,8.268103182713675,15.2425,-0.3312372282357343,21.0,0.0,3.0
-2.7795999999999994,5.48,-19.61,-0.059999999999999984,0.0009000000000000341,7.221325352038918,11.125,-0.9229154188274157,31.0,0.42,-2.3806000000000003,2.3,-9.48,-0.745,-0.2667,3.630928481807374,6.1425,-0.5329652785758455,27.0,0.0,-7.2586,7.2,-19.61,-3.24,0.5416000000000001,8.42938266066976,15.712499999999999,-0.3394458282683092,21.0,0.0,3.0
-3.7719999999999994,5.48,-19.61,-1.0,-0.7347999999999999,7.667618926368211,10.5775,-0.8533971064103163,25.0,0.0,-3.3169999999999997,2.3,-15.51,-3.4,-0.3864,4.118027804665724,6.85,-0.5870858269904055,19.0,0.0,-7.4188,7.2,-19.61,-3.2800000000000002,-0.6972999999999999,8.387686842032194,16.325,-0.3689833378008615,17.0,0.0,3.0
-4.8434,5.29,-19.61,-2.875,-0.4391000000000001,7.848911927139965,12.3025,-0.6447152310654931,23.0,0.0,-4.445400000000001,2.3,-15.51,-5.27,-0.1429,4.127496679586793,7.822499999999999,-0.013608085315315436,16.0,0.0,-7.463599999999998,7.2,-19.61,-3.8449999999999998,-0.6433,8.626670912930434,17.134999999999998,-0.28712630539354467,22.0,0.0,3.0
-5.829199999999999,5.29,-19.61,-3.1100000000000003,0.2746,8.070721861147241,12.362499999999999,-0.6299853817497343,21.0,0.0,-5.7886000000000015,2.3,-15.51,-6.3149999999999995,-0.1319,3.948335350498992,4.2725,0.38779849742122907,9.0,0.0,-7.132,7.2,-19.61,-4.275,0.14490000000000003,8.426688792165047,14.88,-0.36824435351430923,22.0,0.0,3.0
-7.1606,3.04,-19.61,-4.29,0.2654,7.832043771583507,13.0175,-0.561256822128266,20.0,0.0,-7.367000000000001,1.4,-17.27,-7.640000000000001,-0.18779999999999994,3.3336072054157784,3.192500000000001,-0.024141114611491373,1.0,0.0,-7.391200000000001,3.68,-19.61,-4.275,0.5077999999999999,8.164558687400072,14.967500000000001,-0.44027491548406744,20.0,0.0,3.0
-7.008800000000001,5.88,-19.61,-4.16,0.06630000000000003,8.041592290087827,14.249999999999998,-0.5285923483266192,22.0,0.0,-8.379,-3.17,-18.74,-8.135,-0.1015,3.051470629057406,2.924999999999999,-1.3367429421763264,0.0,0.0,-7.3608,3.68,-19.61,-4.515,0.27330000000000004,7.951835471134951,13.217500000000001,-0.4144138555045413,20.0,0.0,3.0
-6.691400000000001,5.88,-19.61,-3.9499999999999997,-0.8072,7.924640309818484,13.3325,-0.5662006114067876,21.0,0.0,-8.854199999999999,-3.17,-18.74,-8.25,-0.10590000000000002,3.243341542298621,3.004999999999999,-1.3135527411008137,0.0,0.0,-7.162000000000001,3.68,-19.61,-4.025,-0.7075999999999999,8.005740440458958,13.2675,-0.4543179507314453,19.0,0.0,3.0
-6.887800000000001,5.88,-19.61,-3.6799999999999997,-0.25139999999999985,7.971019580957005,14.384999999999998,-0.5116831352881137,21.0,0.0,-9.0928,-5.46,-18.74,-8.285,-0.014999999999999982,3.174379964654515,2.9875000000000007,-1.3597842611559912,0.0,0.0,-6.977600000000001,2.68,-19.61,-3.45,-0.17719999999999994,7.828602828091357,12.49,-0.5401734690330945,17.0,0.0,3.0
